imdb_score,imdb_votes,imdb_votes_log1p,runtime,duration_minutes,release_year,desc_len,num_genres,is_show,is_classic,title,type,is_high,age_G,age_Other,age_PG,age_PG-13,age_R,age_TV-14,age_TV-G,age_TV-MA,age_TV-PG,age_TV-Y,age_TV-Y7,age_Unknown,ctry_Canada,ctry_France,ctry_India,ctry_Japan,ctry_Nigeria,ctry_Other,ctry_Philippines,ctry_South Korea,ctry_Spain,ctry_United Kingdom,ctry_United States,ctry_Unknown
7.1,9228.0,9.130105979265576,49,60,2020,256,3,1,0,The Ripper,SHOW,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
7.6,10821.0,9.28933637820268,49,60,2020,218,3,1,0,Teenage Bounty Hunters,SHOW,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
8.1,141480.0,11.859920711431275,97,98,2019,411,2,0,0,Klaus,MOVIE,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
7.9,4635.0,8.441607204459642,24,120,2020,150,3,1,0,GREAT PRETENDER,SHOW,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
6.6,3032.0,8.017307507688582,113,113,2020,463,2,0,0,Fatima,MOVIE,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
6.3,3558.0,8.177234885510194,88,89,2019,205,3,0,0,Sword of Trust,MOVIE,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7.1,4105.0,8.32020459757888,43,60,2019,303,1,1,0,Northern Rescue,SHOW,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
5.6,10198.0,9.230044955250518,103,104,2020,207,3,0,0,The Sleepover,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
7.4,7733.0,8.953381472167242,42,60,2020,146,2,1,0,High Score,SHOW,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4.3,14716.0,9.596758567164112,116,116,2020,314,2,0,0,The Last Thing He Wanted,MOVIE,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
8.3,5293.0,8.574329382787047,24,180,2020,62,2,1,0,Kipo and the Age of Wonderbeasts,SHOW,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
7.6,6550.0,8.787372988731876,142,142,2019,184,2,0,0,Rolling Thunder Revue: A Bob Dylan Story by Martin Scorsese,MOVIE,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
6.3,9264.0,9.13399913871946,92,93,2020,148,3,0,0,Lost Bullet,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
5.7,10011.0,9.211539652551664,115,115,2020,219,1,0,0,The Vanished,MOVIE,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5.7,4298.0,8.366137716496281,29,60,2020,152,3,1,0,Ares,SHOW,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
6.5,2622.0,7.872073979866873,112,112,2019,729,2,0,0,Children of the Sea,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
7.4,8733.0,9.074978734045509,48,60,2019,148,2,1,0,The Confession Killer,SHOW,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
6.6,3020.0,8.013343181386672,50,60,2019,161,3,1,0,Traitors,SHOW,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
6.6,3529.0,8.169053149927343,34,60,2019,137,1,1,0,Tidying Up with Marie Kondo,SHOW,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7.4,7715.0,8.951051374025619,56,60,2019,390,1,1,0,Tales of the City,SHOW,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7.7,1815.0,7.504391559161238,85,86,2019,144,1,0,0,Mike Birbiglia: The New One,MOVIE,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
5.3,1675.0,7.424165281042028,29,60,2019,150,2,1,0,Historical Roasts,SHOW,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5.8,11983.0,9.391327705757,90,90,2019,459,3,0,0,1BR,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
8.1,10649.0,9.273315171137572,67,67,2019,142,1,0,0,Bill Burr: Paper Tiger,MOVIE,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
8.0,2048.0,7.6251071482389,95,96,2019,439,2,0,0,The Silence of Others,MOVIE,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
4.9,11304.0,9.33300038471207,102,103,2020,150,2,0,0,Nobody Sleeps in the Woods Tonight,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
6.7,9353.0,9.143559338285831,104,104,2020,477,3,0,0,A Whisker Away,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
6.1,21040.0,9.954228194239311,95,95,2020,217,1,0,0,Lost Girls,MOVIE,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4.7,14401.0,9.575122364808813,97,101,2020,127,2,0,0,We Can Be Heroes,MOVIE,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7.5,6279.0,8.745125259462244,52,60,2020,162,2,1,0,Grand Army,SHOW,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7.6,14215.0,9.562123369834488,85,86,2019,147,1,0,0,Tell Me Who I Am,MOVIE,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
4.6,16918.0,9.736192529758796,40,60,2019,197,3,1,0,The I-Land,SHOW,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7.4,16649.0,9.72016549540859,67,60,2020,140,2,1,0,Killer Inside: The Mind of Aaron Hernandez,SHOW,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7.1,13419.0,9.504501410525672,89,89,2019,142,3,0,0,Paddleton,MOVIE,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7.9,10776.0,9.285169512596832,50,60,2019,163,2,1,0,Inside Bill's Brain: Decoding Bill Gates,SHOW,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4.3,8125.0,9.002824076547672,87,88,2020,231,2,0,0,What Lies Below,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
5.7,9627.0,9.172430798902962,86,86,2020,142,2,0,0,Vampires vs. the Bronx,MOVIE,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7.4,758.0,6.63200177739563,27,120,2020,148,1,1,0,Song Exploder,SHOW,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
6.4,8380.0,9.033722518098909,44,60,2019,147,3,1,0,Chambers,SHOW,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
8.0,5230.0,8.562357743370612,21,60,2019,143,2,1,0,"The Mind, Explained",SHOW,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7.9,22045.0,10.000886458523262,45,60,2020,143,1,1,0,Rise of Empires: Ottoman,SHOW,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
7.3,8096.0,8.999248901686114,45,60,2019,63,2,1,0,The Last Czars,SHOW,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
6.8,14021.0,9.548382803766913,94,95,2020,121,2,0,0,The Life Ahead,MOVIE,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5.5,8113.0,9.001346243766392,89,89,2020,222,1,0,0,Sightless,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
6.0,83973.0,11.338262506103543,111,113,2020,151,1,0,0,Project Power,MOVIE,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7.1,7215.0,8.88405606174246,52,60,2020,152,2,1,0,Fear City: New York vs The Mafia,SHOW,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7.3,2641.0,7.879291485082271,30,60,2020,149,2,1,0,Gentefied,SHOW,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
8.199999999999998,7832.0,8.96610085736724,80,60,2019,139,3,1,0,Hotel Del Luna,SHOW,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7.5,4160.0,8.333510708982942,44,60,2020,155,3,1,0,The Baker and the Beauty,SHOW,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
7.7,3665.0,8.20685642839965,74,60,2019,128,3,1,0,Her Private Life,SHOW,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
5.2,23651.0,10.07120295694072,99,99,2019,138,3,0,0,Rim of the World,MOVIE,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4.4,6041.0,8.706490361946617,95,94,2020,264,1,0,0,Death of Me,MOVIE,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
6.6,4355.0,8.37930948405285,28,60,2019,151,3,1,0,Capitani,SHOW,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5.8,15029.0,9.61780348274702,120,121,2020,131,2,0,0,A Fall from Grace,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
7.3,16441.0,9.70759431571208,133,133,2019,397,1,0,0,The Best of Enemies,MOVIE,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7.5,21077.0,9.955985121493882,46,60,2019,147,3,1,0,Quicksand,SHOW,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
6.9,3177.0,8.064007347096661,22,60,2020,141,2,1,0,"Sex, Explained",SHOW,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5.2,47588.0,10.770356921076566,103,104,2020,269,2,0,0,Hubie Halloween,MOVIE,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
6.4,116.0,4.762173934797756,6,60,2020,83,1,1,0,Rainbow High,SHOW,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4.4,21011.0,9.952848982073853,97,98,2019,99,1,0,0,Secret Obsession,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
6.1,4467.0,8.404696160189092,29,60,2020,132,3,1,0,Ju-On: Origins,SHOW,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
7.5,14839.0,9.605081516721372,165,162,2020,194,3,0,0,Ala Vaikunthapurramuloo,MOVIE,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
7.0,5211.0,8.558718938244736,80,190,2020,153,1,0,0,Unbreakable Kimmy Schmidt: Kimmy vs. the Reverend,MOVIE,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5.1,9608.0,9.170455438277267,86,87,2020,284,2,0,0,Cadaver,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
